n_subs,rank,genotype,mu_real,sigma_real
9,90,0-2-4-0-1-1-1-0-0-1-0-1-0-4-1-0,-573.99585,141.22165
9,91,0-1-4-2-0-0-0-0-1-1-0-1-2-3-1-0,-573.68494,160.00902
9,92,0-0-4-0-3-0-1-1-1-0-1-1-1-4-0-0,-573.23474,154.77443
9,93,0-1-4-0-1-2-0-0-3-0-0-2-2-4-1-0,-573.228,173.83401
9,94,0-0-4-1-1-0-1-2-2-1-0-0-2-4-0-0,-573.1538,141.72075
9,95,0-0-4-2-0-0-1-2-2-1-0-1-1-4-0-0,-573.1538,141.72075
9,96,0-2-4-0-2-1-0-1-0-1-0-2-0-4-2-0,-572.4396,168.20012
9,97,0-0-4-2-1-0-1-2-2-0-0-3-2-4-0-0,-572.4286,174.1772
9,98,0-1-4-1-0-1-0-1-0-1-0-1-0-4-2-0,-572.1427,144.74281
9,99,0-0-4-2-2-0-0-1-1-0-0-1-2-4-1-0,-572.0291,178.38301
9,100,0-2-4-0-1-0-0-0-3-1-0-1-2-4-2-0,-571.92554,171.6378
10,1,0-3-2-3-0-0-1-1-1-1-0-0-2-4-3-0,-624.99243,102.17782
10,2,0-3-4-1-0-0-1-1-1-0-0-1-2-4-2-0,-597.6366,143.53458
10,3,0-3-4-3-0-0-1-3-1-0-0-1-2-4-2-0,-595.09607,145.08899
10,4,0-2-4-2-1-0-1-1-1-0-0-1-0-4-2-0,-594.24194,159.86589
10,5,0-1-4-2-1-0-0-1-1-0-0-1-2-4-1-0,-592.5939,169.80518
10,6,0-3-4-2-1-0-1-1-0-0-0-1-2-4-1-0,-592.51184,154.22406
10,7,0-1-4-0-1-1-0-0-1-1-0-1-2-4-2-0,-592.3157,152.86218
10,8,0-1-4-2-1-0-1-1-0-0-0-1-2-4-1-0,-586.33484,159.27628
10,9,0-1-4-2-1-0-1-1-0-0-0-1-2-4-2-0,-585.7022,162.9514
10,10,0-1-4-0-1-1-0-1-0-1-0-1-2-4-1-0,-584.325,148.81482
10,11,0-3-4-1-1-0-0-1-1-0-0-1-2-3-1-0,-579.8843,159.28488
10,12,0-3-4-1-1-0-1-1-1-0-0-1-0-4-3-0,-579.6304,133.17267
10,13,0-2-4-0-1-0-1-1-1-0-0-1-1-4-1-0,-578.672,147.22092
10,14,0-3-4-3-0-0-1-1-1-1-0-0-2-4-3-0,-578.23987,112.8581
10,15,0-1-4-1-1-0-0-1-1-0-0-1-2-4-1-0,-577.8569,162.87207
10,16,0-1-4-2-1-0-1-1-0-0-0-1-1-4-2-0,-577.3506,156.01268
10,17,0-1-4-2-1-1-0-1-0-1-0-1-0-4-2-0,-574.9247,151.85725
10,18,0-1-4-2-1-1-0-0-1-0-0-1-2-4-2-0,-573.59717,172.31961
10,19,0-1-4-0-1-1-1-0-0-1-0-1-2-4-1-0,-573.22974,138.94809
10,20,0-3-4-3-1-0-0-3-1-0-0-1-2-4-2-0,-573.1594,164.85008
10,21,0-2-4-2-1-0-1-2-0-0-0-1-2-4-1-0,-573.12476,163.76851
10,22,0-3-4-2-1-0-1-1-2-0-0-0-2-4-1-0,-573.0221,145.10559
10,23,0-1-4-0-1-0-0-1-2-1-0-1-2-4-2-0,-572.23145,153.84506
10,24,0-1-4-2-1-0-0-2-0-1-1-1-0-4-1-0,-571.65283,148.46169
10,25,0-1-4-0-2-0-1-1-0-0-1-1-2-4-2-0,-571.5814,157.24649
10,26,0-2-4-2-1-1-1-0-0-0-0-1-2-4-1-0,-571.487,160.74792
10,27,0-2-4-2-1-0-0-0-1-1-0-1-1-4-1-0,-571.2179,156.02977
10,28,0-1-4-0-1-0-1-1-2-0-0-1-2-4-3-0,-569.9663,145.54471
10,29,0-1-4-0-1-1-0-1-1-0-1-1-0-4-1-0,-569.4448,149.57611
10,30,0-1-4-2-1-0-0-3-0-1-0-1-1-4-1-0,-569.0157,154.84372
10,31,0-1-4-0-1-0-0-1-1-0-1-1-2-4-2-0,-568.962,162.18282
10,32,0-2-4-2-1-0-1-0-0-1-0-1-2-4-1-0,-568.6813,152.97131
10,33,0-1-4-2-1-0-0-0-1-1-0-1-1-4-1-0,-568.5458,152.34846
10,34,0-2-4-2-0-0-1-1-1-0-1-1-0-4-1-0,-568.29456,143.2757
10,35,0-1-4-2-1-1-1-0-0-0-0-1-2-4-1-0,-568.0272,157.44525
10,36,0-1-4-1-0-0-0-2-2-1-0-1-1-4-2-0,-567.11316,140.87517
10,37,0-1-4-0-2-1-0-1-0-1-1-1-0-4-1-0,-565.2936,143.68881
10,38,0-2-4-1-1-0-1-0-3-0-0-1-2-4-1-0,-565.1565,158.17679
10,39,0-1-4-0-1-0-1-2-2-0-0-1-1-4-1-0,-564.79144,144.37463
10,40,0-1-4-2-1-0-0-1-3-0-0-1-1-4-1-0,-564.51465,165.9405
10,41,0-0-4-2-1-1-0-1-3-2-0-1-2-4-0-0,-564.49524,179.67
10,42,0-2-4-1-1-0-0-3-0-1-0-1-2-4-1-0,-564.40393,159.26678
10,43,0-3-4-2-1-0-0-1-1-0-0-3-1-4-1-0,-564.24634,162.72424
10,44,0-2-4-2-2-0-1-1-0-0-0-1-2-4-2-0,-563.93616,175.03526
10,45,0-1-4-0-1-0-0-1-0-1-1-2-2-4-1-0,-563.7832,153.3463
10,46,0-2-4-1-1-0-0-1-3-0-1-0-0-4-2-3,-563.7537,168.27655
10,47,0-1-4-3-1-0-0-3-3-1-0-0-2-4-1-0,-563.7522,148.36652
10,48,0-1-4-3-1-0-1-3-3-0-0-0-1-3-2-0,-563.75024,146.97351
10,49,0-1-4-2-1-0-1-1-1-0-0-0-1-4-1-0,-562.1693,142.842
10,50,0-2-4-1-1-0-0-1-0-3-0-1-2-4-2-0,-561.6459,180.63733
10,51,0-2-4-1-1-0-1-2-0-0-0-1-2-4-2-0,-560.98157,162.86694
10,52,0-3-4-0-1-0-1-2-1-0-0-2-1-4-2-0,-560.9724,148.78938
10,53,0-1-4-2-1-0-1-0-1-0-0-1-1-4-2-0,-560.7694,156.08965
10,54,0-1-4-0-1-0-1-1-2-1-0-1-0-4-2-0,-560.5629,135.00961
10,55,0-1-3-2-1-0-1-1-0-0-0-1-2-4-2-0,-559.23627,164.51982
10,56,0-1-4-0-2-0-1-2-0-1-1-2-0-4-2-0,-558.59814,143.4394
10,57,0-1-4-1-1-1-0-0-1-0-0-1-2-4-1-0,-558.4177,161.3782
10,58,0-3-4-0-1-0-1-1-0-0-1-3-2-4-2-0,-558.3985,154.13824
10,59,0-1-4-2-0-0-1-0-2-1-0-1-2-4-1-0,-558.1437,140.74199
10,60,0-2-4-0-1-1-1-1-0-0-0-1-2-4-2-0,-558.11816,157.36002
10,61,0-2-4-2-0-0-1-0-1-1-0-1-2-4-2-0,-557.9751,150.06317
10,62,0-1-4-1-1-0-0-1-0-1-0-1-2-4-1-0,-556.6442,151.79153
10,63,0-1-4-2-1-0-1-0-1-0-0-1-1-4-1-0,-556.6442,151.79153
10,64,0-1-3-2-1-0-1-1-0-0-0-1-2-4-1-0,-556.59784,160.67995
10,65,0-2-3-2-1-0-0-1-1-0-0-1-1-4-1-0,-556.0935,168.25905
10,66,0-3-4-2-1-0-0-3-2-0-0-2-3-4-1-0,-555.50696,166.06854
10,67,0-2-4-2-1-1-1-0-1-1-0-0-0-4-1-0,-554.804,131.03218
10,68,0-3-4-2-0-1-0-2-2-0-0-1-2-4-2-0,-554.70996,160.31767
10,69,0-2-4-0-1-0-1-2-0-0-1-1-1-4-2-0,-553.9469,152.43155
10,70,0-3-4-0-1-0-1-1-0-1-0-1-1-4-1-0,-553.9238,128.42064
10,71,0-2-4-2-1-0-0-1-3-1-0-1-0-4-2-0,-553.65314,163.3793
10,72,3-2-4-0-1-1-0-3-0-0-0-2-1-4-1-0,-552.9995,176.90277
10,73,0-1-4-2-1-0-3-0-2-0-0-1-2-4-2-0,-552.8799,181.79657
10,74,0-2-4-2-1-0-0-2-2-0-0-2-2-4-1-0,-552.415,179.86337
10,75,0-1-4-0-2-1-0-1-2-0-1-1-0-4-2-0,-552.22217,158.8324
10,76,0-2-4-3-1-0-1-2-1-0-0-1-0-4-2-0,-552.1019,151.46606
10,77,0-1-4-2-2-0-1-1-0-1-0-1-0-4-1-0,-551.7954,145.49605
10,78,0-1-4-2-1-0-1-3-1-0-0-1-0-4-1-0,-551.6929,153.1156
10,79,0-1-4-1-1-1-1-0-1-0-0-2-0-4-2-0,-551.56024,149.52405
10,80,0-1-4-1-1-0-1-0-0-1-0-1-2-4-1-0,-551.53845,142.49686
10,81,0-1-4-2-1-1-0-2-1-0-0-1-0-4-2-0,-551.3568,163.19408
10,82,0-1-4-2-0-0-1-2-0-1-0-1-2-4-1-0,-550.9385,140.39604
10,83,0-1-4-0-1-0-1-2-2-0-0-1-1-4-3-0,-550.5449,139.12418
10,84,0-2-4-0-1-0-3-1-1-0-0-1-1-4-1-0,-549.9037,165.65425
10,85,0-3-4-1-1-0-0-2-1-0-1-1-0-4-1-0,-549.63434,147.12022
10,86,0-1-3-2-1-0-0-1-0-1-0-1-1-4-2-0,-549.4865,157.31834
10,87,0-2-4-2-1-0-0-1-2-2-0-0-2-4-3-0,-549.3006,170.37334
10,88,0-1-4-1-0-0-1-2-1-0-0-1-2-4-1-0,-549.11664,144.12845
10,89,0-2-4-2-1-0-0-1-2-1-0-2-0-4-1-0,-548.4124,159.64871
10,90,0-2-4-2-0-1-0-0-2-1-0-1-2-4-2-0,-547.8632,159.71463
10,91,0-2-4-0-1-0-0-1-3-1-0-1-1-4-1-0,-547.45306,150.55457
10,92,0-3-2-2-1-0-1-1-0-1-1-0-0-4-2-0,-547.2979,118.46248
10,93,0-1-4-2-1-1-0-1-1-0-0-3-0-4-1-0,-547.2135,163.19409
10,94,3-2-4-2-1-0-0-2-0-1-0-1-0-4-2-0,-547.04846,173.73349
10,95,0-3-4-0-1-0-1-2-1-0-1-0-2-4-1-0,-546.4026,135.3283
10,96,0-1-4-0-2-0-0-1-1-1-0-1-1-4-2-0,-545.9194,151.62811
10,97,0-1-4-0-1-0-1-1-1-0-0-2-2-4-1-0,-545.7012,155.49228
10,98,0-1-4-2-0-1-0-0-2-1-0-1-2-4-1-0,-545.5899,150.43697
10,99,0-1-3-2-1-0-0-1-3-0-0-1-2-4-2-0,-545.13745,178.53236
10,100,0-1-4-0-1-0-1-1-2-1-0-0-2-4-2-0,-544.8675,135.26979
11,1,0-3-4-1-1-0-0-3-1-1-0-1-1-3-3-0,-607.19183,131.89859
11,2,0-1-4-2-1-0-0-1-1-1-0-1-2-4-3-0,-585.62134,145.52124
11,3,0-2-4-2-1-0-0-3-1-1-0-1-1-4-2-0,-575.34937,156.51947
11,4,0-3-4-2-0-1-1-0-2-0-1-1-1-4-3-0,-570.54474,123.55332
11,5,0-2-4-1-1-0-0-1-1-1-0-1-2-4-2-0,-567.70044,153.81892
11,6,0-2-4-2-1-0-1-1-1-0-0-1-1-4-2-0,-567.70044,153.81892
11,7,0-2-4-2-1-0-1-1-1-0-1-1-0-4-2-0,-562.5797,150.23041
11,8,0-3-4-2-1-0-0-1-1-1-0-1-2-3-2-0,-561.73865,151.8723
11,9,0-3-4-2-0-1-1-1-2-0-0-1-2-4-2-0,-560.7092,139.79622
11,10,0-1-4-2-1-0-1-1-3-0-0-1-2-4-2-0,-559.71655,157.97581
11,11,0-2-4-2-1-0-0-3-2-1-0-1-2-4-2-0,-556.21783,163.77397
11,12,0-1-4-2-1-0-1-1-1-0-0-1-2-4-2-0,-555.93713,154.82547
11,13,0-2-4-2-1-1-0-1-2-1-0-0-2-4-3-0,-553.79706,139.81483
11,14,0-2-4-1-1-0-0-2-1-1-0-1-2-4-1-0,-553.5823,148.32208
11,15,0-2-4-2-1-1-1-0-2-0-0-1-2-4-2-0,-550.80096,157.8582
11,16,0-3-4-1-2-1-0-2-1-1-0-1-0-3-3-0,-550.6168,131.65054
11,17,0-2-4-1-1-0-0-3-0-1-1-1-2-3-3-0,-550.3668,145.0982
11,18,0-3-4-1-1-0-0-3-1-1-0-1-1-3-1-0,-549.64087,136.97316
11,19,0-3-4-0-1-1-1-1-1-1-0-0-2-4-3-0,-548.5143,110.231125
11,20,0-2-4-1-1-1-1-0-1-0-0-1-2-4-2-0,-548.3044,150.35423
11,21,0-2-4-0-1-1-1-0-2-0-1-1-2-4-2-0,-546.89374,149.26837
11,22,0-1-4-1-1-0-0-1-1-1-0-1-2-4-1-0,-546.8315,143.80989
11,23,0-2-4-2-1-0-0-0-1-1-1-1-2-4-3-0,-545.3248,148.11269
11,24,0-2-4-0-3-1-0-1-1-1-1-3-0-4-2-0,-545.0829,149.37762
11,25,0-2-4-0-1-0-1-1-1-1-0-1-2-4-2-0,-544.3884,141.38988
11,26,0-4-4-2-1-1-1-0-3-1-0-2-0-2-3-0,-544.3446,125.056694
11,27,0-2-4-0-1-1-1-1-1-0-0-1-2-4-2-0,-543.9231,148.38147
11,28,0-3-4-1-0-0-1-1-2-1-0-1-2-4-1-0,-542.9729,120.09586
11,29,0-2-4-2-1-0-1-1-2-1-0-1-0-4-3-0,-542.3001,131.5213
11,30,0-2-4-2-1-0-1-1-0-0-1-1-2-4-1-0,-542.09485,153.86166
11,31,0-3-4-0-1-1-2-1-1-0-0-2-2-4-2-0,-541.961,163.74135
11,32,0-3-4-1-1-0-1-0-2-1-0-1-2-4-3-0,-541.808,124.78808
11,33,0-3-4-2-1-0-1-1-0-1-0-1-2-3-2-0,-541.54785,142.02228
11,34,0-1-4-2-1-0-1-0-2-1-0-1-2-4-1-0,-540.3657,141.45694
11,35,0-3-4-1-1-2-1-0-1-0-0-3-1-3-2-0,-539.9275,139.08
11,36,3-2-4-2-1-0-0-3-1-0-0-2-1-4-1-0,-539.6562,178.92316
11,37,0-1-3-3-1-0-1-2-1-0-0-1-2-4-2-0,-539.5758,149.37874
11,38,0-3-3-1-1-0-1-1-2-0-0-2-2-4-2-0,-539.56464,151.0619
11,39,0-2-4-0-1-0-1-2-0-1-1-1-2-4-1-0,-538.83093,134.56854
11,40,0-1-4-1-3-0-0-3-2-1-1-0-0-2-2-3,-537.4145,136.10785
11,41,3-1-4-0-1-0-1-1-1-0-0-1-2-4-1-0,-537.2139,154.40631
11,42,0-2-4-2-1-0-0-1-1-0-1-1-2-4-2-0,-536.6267,169.66986
11,43,0-2-4-2-1-1-1-0-1-1-0-2-0-4-1-0,-536.5585,137.35577
11,44,0-1-4-0-2-1-1-0-1-0-1-2-2-4-2-0,-536.2758,153.55382
11,45,0-3-4-2-1-0-1-0-1-0-1-2-2-4-2-0,-536.12634,154.63617
11,46,0-2-4-1-1-1-1-0-1-1-0-1-0-4-2-0,-535.3329,131.68843
11,47,0-3-4-2-1-1-1-1-0-0-0-1-2-4-1-0,-534.9469,143.49118
11,48,0-1-4-1-1-0-1-0-1-1-0-1-2-4-1-0,-534.88806,134.06065
11,49,0-2-4-1-1-0-1-3-1-0-0-1-2-4-2-0,-534.8782,157.04358
11,50,0-2-4-0-2-1-0-1-1-1-0-1-2-4-2-0,-534.6196,155.36424
11,51,0-1-4-2-1-1-0-0-1-1-0-1-1-4-3-0,-534.52454,138.14519
11,52,0-2-4-0-2-1-0-1-1-1-1-1-0-4-2-0,-534.4943,144.17778
11,53,0-2-4-2-1-1-2-0-1-0-0-1-2-4-1-0,-534.1426,171.71973
11,54,0-1-4-1-1-0-1-0-2-1-0-1-2-4-2-0,-534.066,138.26227
11,55,0-2-4-2-1-1-1-0-0-1-0-1-2-4-1-0,-532.911,142.63603
11,56,0-2-4-1-1-0-1-3-0-1-1-1-0-4-3-0,-532.1256,125.42447
11,57,0-2-4-1-1-1-0-2-1-1-1-0-0-4-2-0,-531.8399,132.74821
11,58,0-2-4-2-2-1-0-1-0-1-2-1-0-3-2-0,-531.7798,152.97757
11,59,0-2-4-2-1-0-1-0-1-1-0-1-1-4-1-0,-531.61066,137.31924
11,60,0-2-4-0-1-0-1-1-2-0-1-2-2-4-1-0,-531.1207,150.16508
11,61,0-2-4-2-1-1-0-0-2-1-0-1-2-4-1-0,-531.04126,154.09549
11,62,0-2-4-2-1-1-1-2-3-0-0-1-0-4-2-0,-530.74133,151.08493
11,63,0-1-4-1-1-1-0-0-2-1-0-1-2-4-2-0,-530.16864,147.3504
11,64,0-1-4-2-1-1-0-1-1-1-0-0-2-4-2-0,-529.54114,143.94016
11,65,0-1-4-2-1-0-1-2-0-1-0-1-1-4-1-0,-529.50275,134.53188
11,66,0-1-4-1-1-0-1-1-1-1-0-0-1-3-3-0,-529.3013,115.489655
11,67,0-2-4-1-1-1-1-0-1-0-0-1-1-4-2-0,-529.2898,143.41747
11,68,0-3-4-0-1-0-1-1-1-1-0-1-2-3-1-0,-528.91516,128.78625
11,69,0-2-4-2-1-0-0-2-2-0-1-1-0-4-1-2,-528.2012,159.1842
11,70,0-2-4-2-1-0-1-1-1-0-1-1-0-3-1-0,-527.75354,145.62938
11,71,0-1-4-2-1-1-0-0-2-0-1-1-0-4-2-2,-527.67065,159.34926
11,72,0-2-4-1-1-1-1-0-2-0-0-1-1-4-2-0,-527.3506,143.97194
11,73,0-1-4-0-1-0-0-1-1-1-1-1-2-4-1-0,-527.1941,139.01399
11,74,3-1-3-0-1-0-1-1-1-0-0-3-2-4-1-0,-527.17004,160.55708
11,75,0-1-4-0-3-1-1-0-1-0-1-3-1-4-1-0,-526.86365,142.99394
11,76,0-1-4-0-1-1-1-0-1-1-0-2-2-4-1-0,-526.7832,135.37035
11,77,0-2-4-2-1-0-1-1-2-1-0-1-0-4-2-0,-526.6819,141.86075
11,78,0-2-4-2-1-0-0-1-1-2-0-1-3-2-2-0,-526.13434,161.4459
11,79,0-2-4-1-1-0-1-1-1-1-0-1-0-4-1-0,-525.9679,128.20412
11,80,0-2-4-2-2-0-1-1-1-0-0-1-2-4-2-0,-525.8362,166.62213
11,81,0-3-4-1-3-0-1-0-1-0-1-1-2-4-3-0,-525.28784,137.97305
11,82,0-3-4-2-1-2-1-0-2-1-0-2-0-4-1-0,-525.129,127.349846
11,83,0-2-4-0-1-1-1-0-2-1-0-1-1-4-1-0,-524.55005,127.17334
11,84,2-1-4-2-0-0-1-3-1-0-0-1-1-4-1-0,-524.49286,142.9236
11,85,0-1-4-1-1-1-1-0-3-0-0-2-2-4-1-0,-524.4579,149.15192
11,86,3-2-4-0-1-0-1-2-1-0-0-1-1-3-1-0,-524.38367,152.94911
11,87,0-1-4-2-3-1-0-1-0-1-1-1-0-4-1-0,-524.3049,144.76143
11,88,0-1-4-1-1-0-1-2-1-1-0-0-2-4-2-0,-524.1465,129.22522
11,89,0-2-4-2-0-1-1-1-1-0-0-1-3-4-3-0,-523.4182,130.88078
11,90,0-1-4-2-2-1-0-2-1-0-1-2-0-4-2-0,-523.3768,165.2802
11,91,0-3-4-0-1-0-1-1-1-1-0-2-1-3-2-0,-523.3329,131.9078
11,92,0-2-4-1-1-0-1-1-3-1-0-0-0-4-1-3,-523.1944,135.45587
11,93,0-1-4-0-1-1-0-1-3-1-0-1-2-4-2-0,-523.05646,147.2292
11,94,0-1-4-1-1-0-1-0-2-1-0-1-2-4-3-0,-523.0478,129.3501
11,95,0-2-4-2-1-0-0-1-0-2-1-1-1-4-2-0,-522.99066,171.16734
11,96,0-2-4-1-1-1-0-1-1-1-0-0-2-4-2-0,-522.70917,142.34418
11,97,0-2-4-0-1-0-0-1-1-1-1-2-2-4-2-0,-522.70496,153.8167
11,98,0-2-4-0-1-1-1-1-1-0-0-2-2-4-1-0,-522.64044,147.72879
11,99,0-2-4-1-1-0-1-0-1-1-0-1-0-4-2-3,-522.2348,147.33597
11,100,0-2-4-2-1-0-0-1-1-1-1-1-0-3-2-0,-521.8292,149.98647
12,1,0-4-4-1-1-1-1-0-1-0-1-3-2-2-3-0,-625.53735,125.61231
12,2,0-3-4-2-1-1-0-1-2-1-0-1-2-4-3-0,-595.64594,132.05449
12,3,0-3-3-1-1-0-1-1-1-1-0-1-2-3-3-0,-593.5493,120.35269
12,4,0-3-3-3-1-1-0-1-1-1-0-1-2-4-3-0,-592.626,125.153824
12,5,0-3-3-2-1-0-1-1-2-1-0-1-2-4-3-0,-591.4329,125.08704
12,6,0-3-4-1-1-0-1-1-1-1-0-1-1-3-3-0,-590.7427,111.14946
12,7,0-3-3-1-0-1-1-1-2-0-1-1-2-4-3-0,-588.52136,116.72976
12,8,0-3-4-2-1-0-1-1-2-0-1-1-1-3-3-0,-584.2012,127.09917
12,9,0-3-3-2-1-1-1-0-2-1-0-1-2-3-3-0,-583.25934,125.067375
12,10,0-3-4-2-0-1-1-1-1-1-1-0-1-4-3-0,-582.928,93.644714
12,11,0-3-4-2-1-1-1-0-3-0-1-1-2-4-3-0,-581.61487,132.80775
12,12,0-3-4-2-1-1-1-0-1-0-1-1-2-4-3-0,-581.59534,130.2743
12,13,0-3-4-2-1-1-1-1-1-0-1-2-0-4-3-0,-580.87866,125.434944
12,14,0-3-4-1-1-1-0-2-1-1-1-1-0-4-3-0,-580.3992,114.98972
12,15,0-3-3-1-1-1-1-0-3-1-0-1-1-2-3-0,-580.13354,101.09613
12,16,0-3-4-1-2-1-0-1-2-0-1-2-2-4-3-0,-580.05994,145.18665
12,17,0-3-4-2-1-1-0-2-1-1-1-0-2-3-3-0,-578.5469,123.63939
12,18,0-3-4-1-1-0-1-1-1-0-1-1-2-3-3-0,-578.43604,126.66096
12,19,0-3-3-1-0-1-1-1-1-1-1-0-2-4-3-0,-578.4021,96.09139
12,20,0-3-3-1-1-1-1-2-1-1-0-0-2-3-3-0,-578.2248,108.94938
12,21,0-3-3-1-0-1-1-1-1-0-1-1-2-4-3-0,-577.9022,116.15542
12,22,0-3-4-2-1-1-0-1-0-1-1-1-2-3-3-0,-576.67804,131.75905
12,23,0-3-3-2-1-1-1-0-1-0-1-1-2-4-3-0,-576.67804,131.75905
12,24,0-3-3-1-1-1-0-2-1-1-0-1-2-3-3-0,-575.87463,129.0448
12,25,0-3-3-1-0-1-1-1-3-0-1-1-2-4-3-0,-575.67285,118.809616
12,26,0-3-2-2-1-0-1-2-1-1-1-0-1-3-3-0,-575.5897,96.92423
12,27,0-3-3-1-1-0-1-1-1-0-1-1-2-4-3-0,-575.4144,126.511765
12,28,0-3-3-1-1-1-1-0-2-0-1-1-2-4-3-0,-575.1001,125.43437
12,29,0-3-3-2-1-1-1-1-1-1-0-0-2-4-3-0,-574.9928,112.34518
12,30,0-3-4-1-1-0-1-1-1-1-0-1-2-4-3-0,-574.5987,115.78563
12,31,0-3-4-2-1-0-1-1-0-1-1-1-2-4-3-0,-574.1519,120.76757
12,32,0-3-3-2-1-1-1-0-1-0-1-2-2-4-3-0,-574.13513,136.43466
12,33,0-3-4-2-1-0-1-1-3-0-1-1-1-4-3-0,-574.01355,127.2619
12,34,0-3-3-1-0-1-1-1-3-1-1-0-2-3-3-0,-572.843,101.20134
12,35,0-3-4-2-1-1-1-1-3-1-0-0-2-4-3-0,-572.5951,113.07446
12,36,0-3-2-2-1-0-1-1-1-1-0-1-2-3-3-0,-572.08636,114.34707
12,37,0-3-3-1-1-1-0-1-1-2-0-1-1-3-3-0,-572.0691,140.44244
12,38,0-3-4-1-0-1-1-1-3-1-1-0-2-4-3-0,-570.89325,96.37346
12,39,0-3-4-2-1-0-1-1-1-0-1-1-1-2-3-0,-570.41016,114.28945
12,40,0-3-3-1-1-1-0-2-0-1-1-1-2-3-3-0,-570.3231,127.60346
12,41,0-3-4-1-0-1-1-2-1-0-1-1-1-2-3-0,-570.181,97.158424
12,42,0-3-3-2-1-0-0-2-1-1-1-1-1-4-3-0,-569.97595,125.90315
12,43,0-3-3-1-0-1-1-1-1-0-1-1-2-3-3-0,-569.776,118.41378
12,44,0-3-3-2-1-1-0-1-0-1-1-1-1-3-3-0,-568.92017,127.053345
12,45,0-3-2-3-1-1-0-1-2-1-0-2-2-4-3-0,-568.7592,117.77487
12,46,0-3-3-2-0-1-1-1-1-0-1-1-2-4-3-0,-568.6355,123.05969
12,47,0-3-2-1-1-1-2-0-1-0-1-2-2-2-3-0,-567.75696,127.28519
12,48,0-3-3-1-1-1-1-1-1-0-1-1-0-4-3-0,-567.6186,115.715164
12,49,0-3-4-2-1-1-0-2-1-0-1-1-1-3-3-0,-567.4684,136.65434
12,50,0-3-3-1-1-0-1-1-2-0-1-1-2-4-3-0,-567.1327,127.075554
12,51,0-3-2-2-1-0-1-2-1-1-1-0-2-4-3-0,-566.94006,101.47579
12,52,0-3-3-2-1-1-1-0-1-1-0-1-2-4-3-0,-566.612,122.36951
12,53,0-3-4-2-1-0-1-1-0-1-1-1-2-3-3-0,-566.612,122.36951
12,54,0-3-3-2-1-1-0-3-1-1-1-1-0-4-3-0,-566.18823,126.232956
12,55,0-3-4-2-1-1-1-0-1-0-1-1-2-2-3-0,-566.0709,119.69049
12,56,0-3-3-1-1-1-1-2-1-0-1-1-0-4-3-0,-566.0226,116.12198
12,57,0-3-4-1-1-1-1-0-1-0-1-1-1-3-3-0,-565.9833,118.64307
12,58,0-3-4-1-1-0-1-1-1-0-1-1-2-2-3-0,-565.9344,114.314384
12,59,0-3-4-2-1-1-1-1-1-0-0-1-2-3-3-0,-565.49866,132.26694
12,60,0-3-4-2-1-1-1-1-2-1-0-0-1-4-3-0,-565.4673,104.20846
12,61,0-3-4-1-1-1-1-2-1-1-0-0-2-4-3-0,-564.83057,104.19405
12,62,0-3-3-1-1-1-1-1-2-0-0-1-2-2-3-0,-564.1222,114.63639
12,63,0-3-4-1-1-1-1-1-1-1-0-0-2-2-3-0,-563.36365,92.84642
12,64,0-3-4-0-2-1-0-2-1-1-1-1-2-3-3-0,-563.3213,127.767044
12,65,0-3-4-1-2-1-1-1-1-0-1-2-0-3-3-0,-563.07117,126.470146
12,66,0-3-3-3-1-0-1-2-1-0-1-1-2-4-3-0,-562.5801,125.743095
12,67,0-3-4-1-1-1-1-1-1-0-0-1-2-2-3-0,-562.47906,112.40996
12,68,0-3-4-0-1-0-1-2-2-1-1-1-3-3-3-0,-562.4025,105.84925
12,69,0-3-4-1-1-1-1-0-1-1-0-2-2-2-3-0,-562.3863,108.068504
12,70,0-3-3-1-1-1-0-1-2-1-1-0-2-3-3-0,-562.1394,118.92601
12,71,0-3-3-1-0-1-1-2-1-0-1-1-1-2-3-0,-562.13696,99.28667
12,72,0-3-2-1-1-1-1-2-1-1-0-0-1-3-3-0,-561.97577,89.950905
12,73,0-3-4-2-1-1-1-1-2-0-1-0-1-4-3-0,-561.54926,113.6746
12,74,0-3-4-2-1-1-1-1-2-0-1-0-1-3-3-0,-561.124,116.074005
12,75,0-3-3-1-0-1-1-1-1-0-1-1-1-2-3-0,-560.95337,98.809906
12,76,0-3-4-1-1-1-1-0-1-0-1-1-1-2-3-0,-560.7704,105.81803
12,77,0-3-4-1-1-0-1-2-0-1-1-1-1-4-3-0,-560.521,107.40531
12,78,0-3-4-2-1-1-1-1-2-0-1-0-2-4-3-0,-560.4652,120.61508
12,79,0-3-2-1-0-0-1-1-1-1-1-1-2-4-3-0,-559.853,92.82864
12,80,0-3-4-1-1-0-0-1-1-1-1-1-2-4-3-0,-559.18774,123.03919
12,81,0-3-3-2-1-1-1-1-1-1-0-0-2-2-3-0,-558.1908,101.63932
12,82,0-3-3-1-1-1-1-1-1-0-1-1-0-3-3-0,-557.49097,118.16539
12,83,0-3-4-2-1-1-1-1-1-0-1-0-2-4-3-0,-556.81287,119.99504
12,84,0-3-4-0-1-0-1-2-1-1-1-1-1-4-3-0,-556.4483,104.84111
12,85,0-3-3-1-1-1-1-0-1-0-1-2-2-2-3-0,-556.42584,118.94709
12,86,0-3-2-1-1-1-1-0-1-0-1-1-2-4-3-0,-556.4099,113.293915
